CODE_NUTS3,POP_DENS,POP 0-14,POP 15-29,POP 30-44,POP 45-59,POP_GROWTH,HOUSEHOLDS,DWELLINGS,SURFACE AREA,NTL_avg,NO2_avg,WIND_Avg,Temp_mean_over12yrs,PRESSURE_avg,PRECIPITATION,SOLAR_RAD_avg,LAI_avg
FRD21,101.0,117445.0,94285.0,112944.0,125448.0,2.0,252879,292705,5964.02,14.1657407315572,2.7549930094839,4.03248458079718,10.335871592164,1.03576027305314,57.6407857338587,10925.7301892881,1.28110102418906
DE40I,39.0,14244.0,12992.0,18764.0,30206.0,-2.0,62707,67564,3034.23,4.89166667237878,3.14126392305552,3.1319720030777,8.51492366242769,0.918115901332053,43.8150215224614,10105.4320133754,1.45990559273048
SE213,21.0,40550.0,41698.0,39932.0,46819.0,4.0,116109,124033,11565.16,4.88868584597146,1.48439814702228,3.39978273378478,6.55925625757942,0.829254726340488,48.8633897724736,9934.14852703577,1.97176633192526
UKM94,93.0,16673.0,17292.0,17306.0,25446.0,1.0,53591,55823,1208.25,9.77960518512287,1.74130570710795,5.91237642484553,8.0687810948082,0.915143475813024,111.546651597117,8820.22769045362,2.09980100350721
UKH24,364.0,34277.0,28649.0,34521.0,35886.0,6.0,72922,75391,470.2,22.321759223938,5.62293981832487,4.5323495325588,9.57959654217675,0.994061667294729,50.7509094874064,9590.42286173503,1.09280158144732
UKH36,377.0,55580.0,51424.0,59492.0,69325.0,3.0,138741,138528,840.53,29.8744211196899,6.33418005052274,4.52334379487568,9.86432926522361,1.02650316556295,47.0639170540704,9875.92257125289,1.01527883603292
DEA2A,296.0,38913.0,45273.0,45686.0,65603.0,1.0,125616,129730,906.9,16.9305556037209,6.62644444797878,3.53405671318372,8.54225021352371,0.928840179824167,96.9048034879896,9829.71035851373,1.75325852373372
ES230,62.0,45182.0,44343.0,65427.0,71172.0,-1.0,129017,201667,5055.04,9.72377869075742,1.04784497306293,3.24977483171405,10.8256144788342,0.931388888801589,45.3343222907095,14181.7299767696,0.653019478610963
FRK22,59.0,53544.0,44829.0,54321.0,69815.0,2.0,145965,201082,5543.87,8.45865884562954,1.73164583323351,3.76756871251202,10.4527116385461,0.943865281051744,78.7186029979161,13525.5271122039,1.43343275737571
DEB3A,484.0,4333.0,5880.0,6016.0,7568.0,0.0,17158,18372,69.83,27.0416660308838,4.5838796308747,3.22349534432093,8.89774310092131,0.934444447358449,75.5474535624186,10782.4767862956,1.4192708209157
UKC12,935.0,51533.0,54100.0,47407.0,55762.0,2.0,123934,127842,295.46,33.9486110687256,5.86638889710108,5.85093519091606,8.45619404812654,0.947837763776382,69.3291392326355,9293.32731882731,1.35442254579428
DE254,2783.0,69434.0,98245.0,108489.0,108764.0,4.0,281883,280643,184.47,50.3020839691162,3.476442131952,2.54149303833644,9.09629630607863,0.909311349193255,58.1232643127441,10562.2203979492,1.38514753705577
DEG01,793.0,28687.0,36616.0,43173.0,43981.0,4.0,116800,117444,266.47,30.8125006357829,3.70362963389467,3.03703704476357,8.65054976431808,0.905802953988314,43.0013021230698,10039.4950892131,0.941668775346544
DEB25,135.0,20974.0,22718.0,26842.0,37036.0,3.0,67433,72698,1091.03,11.6078702926636,4.07116203727546,3.51159186393787,8.77625980495642,0.925194976039422,74.3124111371163,10651.0412002955,1.47036264117422
DEB34,2188.0,25887.0,30830.0,33312.0,36753.0,5.0,83105,85992,76.51,47.9930572509766,5.00429166971165,2.66568289200465,10.6254629790783,0.98874997595946,52.6331017812093,10643.0780232747,0.760490883141756
DE94B,138.0,20055.0,23096.0,23106.0,32439.0,1.0,60889,61111,968.51,13.6604165554047,5.73066435158253,3.39208958851985,9.34241899695152,0.981233972387436,63.957576629443,9576.45181039663,2.49781316635655
NL133,192.0,21291.0,21826.0,22181.0,29349.0,3.0,58253,59823,685.93,13.8819444974264,5.87922222570137,3.7849175358812,9.3286748106281,1.00159287266433,69.1446760098139,9593.00112406413,2.84048754970233
UKD71,1520.0,84662.0,81373.0,83751.0,97377.0,3.0,204584,149348,300.2,60.1666656494141,3.75452599401503,4.57301795979341,9.53598094979922,0.993030949185292,71.9655672709147,9389.15277862549,1.32656532724698
DE914,112.0,25611.0,27741.0,30530.0,44158.0,2.0,80175,80387,1545.59,10.7083332803514,4.00524305822673,3.56416564143222,8.77484651341818,0.928854918998221,54.4471365887186,9818.23047980709,2.11433314688412
FRJ24,30.0,28156.0,23707.0,29261.0,41370.0,0.0,86996,109293,6289.93,5.50039125412283,1.00135548845742,2.79260563430652,12.6794878188433,1.14571246497788,89.0339071426033,13130.4284049021,0.722311415332632
DE942,453.0,6945.0,9879.0,8811.0,11100.0,1.0,26307,26479,110.27,20.6666666666667,4.2793586885374,5.33148019512494,9.14496899023652,1.00524986845752,63.4464468161265,9567.30602137248,1.91804042032787
DEE07,72.0,22215.0,19519.0,30929.0,44162.0,-1.0,83655,90586,2344.66,10.5505643039942,3.66852778185297,3.6259483111802,8.86551484011705,0.923922108225925,45.4296222143276,9961.95625387212,1.26868475931204
DE12A,198.0,22279.0,26670.0,27525.0,38061.0,4.0,73324,77037,788.74,15.3804013994005,5.13768056024004,3.1160349117385,7.77191840166537,0.876494504925277,103.332127941979,11042.4743041992,2.17190275614775
DE227,118.0,23288.0,26663.0,29821.0,39233.0,6.0,69454,67553,1333.06,11.3206699034747,3.49259953981748,2.52907816919626,8.30501769022108,0.90477702635176,67.4130923327278,10923.8620437921,2.03330157636627
DE148,175.0,41238.0,52389.0,51299.0,65886.0,4.0,129108,131006,1616.35,12.3450125564228,2.51258962702078,2.34682626473276,7.87222220909194,0.888360746074141,98.4970152001632,11426.9229254472,3.36781024621203
UKK41,3307.0,45134.0,58772.0,47845.0,50549.0,1.0,117836,119809,79.16,38.3194427490234,1.78340512269582,5.75766909122467,10.564975698789,1.08542270958424,84.4649753570557,10596.8237101237,1.26825597456523
DEB33,560.0,5823.0,10611.0,8105.0,10275.0,6.0,23491,24550,81.99,12.8510803116692,4.5838796308747,3.14875580867132,9.04007516056299,0.937355322142442,66.6689812342326,10847.2049255371,2.06423611193895
DEG0G,102.0,11432.0,9256.0,14818.0,20204.0,0.0,40675,42772,794.06,10.7520833492279,3.70362963389467,3.33548096153471,8.57703832475279,0.897481991736977,52.374678629416,10042.1001779062,1.10052909524668
DE127,127.0,19093.0,23887.0,23998.0,35011.0,1.0,64308,67248,1112.71,10.3103631826547,4.54309722616993,3.04711062141827,8.57441302087335,0.919167487749032,73.3001403354463,10706.0472978864,1.43278541805547
DEG0P,94.0,15161.0,13610.0,21122.0,29634.0,-3.0,57339,62775,1250.89,9.34068620906157,3.64478704038042,3.40600023771587,8.06280155625733,0.882422024612887,64.1465644501803,10089.2276953982,1.90105983018875
DEA54,792.0,25848.0,31964.0,32477.0,39911.0,2.0,87368,86426,223.43,37.8055553436279,6.62644444797878,3.46859568357468,9.55922067165375,0.976001164979405,65.0542050467597,9673.86305067274,1.6106538126866
DE247,148.0,11018.0,13169.0,14641.0,21764.0,0.0,41922,42260,583.24,9.65451389551163,3.10359722287567,2.63821374045478,8.22617671386925,0.894620625785104,60.3760931580155,10295.2065813983,1.6665630127067
RO213,144.0,143152.0,154377.0,180347.0,140413.0,0.0,275329,327867,5429.21,7.19113756929125,0.829822916454739,2.77471251128822,9.29543290090978,0.946701384439904,46.4780186145536,12952.7937156103,0.885602464630699
FR104,725.0,274043.0,252830.0,264684.0,262715.0,4.0,515998,550398,1800.47,30.4277145429091,3.77827006208676,3.99996730296508,10.762726455495,1.04074150129505,52.3887128000674,11423.0070570794,0.809311696074226
FRK26,579.0,356062.0,399413.0,372681.0,343274.0,5.0,827273,903646,3238.26,28.8525795391628,1.94159027718663,3.19607264179367,10.605907492541,0.983505066182162,71.8362112045288,12487.0504238369,1.10456199299645
DE124,313.0,31024.0,37313.0,40704.0,56191.0,3.0,108637,110617,730.45,18.4053028496829,4.86078009555737,2.92438915040758,9.30170393776562,0.963417564553243,99.1558001836141,11088.9313603154,1.81833281871435
NL325,1346.0,28329.0,30559.0,32779.0,38891.0,3.0,77382,118337,126.68,55.6319446563721,6.22407969378048,4.99835069974263,9.61032991607984,1.03536747395992,68.7598379453023,9827.51970418294,2.0666081905365
UKK25,152.0,56227.0,51812.0,54214.0,81340.0,3.0,171550,173959,2461.11,11.669945968522,3.02841999276218,4.83146667352287,10.1079773274801,1.02726492766411,68.9329248859036,10342.5998554845,2.11336796274298
DE264,250.0,23126.0,27574.0,29978.0,44081.0,1.0,81722,83146,690.54,20.4392360448837,5.29131481802022,3.11292823354403,8.64734377594044,0.918098958830039,77.0898149172465,10455.5113037109,2.0964061965545
UKG13,292.0,98530.0,100374.0,102898.0,122345.0,5.0,253541,258084,1952.14,26.4451885223389,5.20797453820705,4.29090990240757,9.38654293616613,0.9849309974756,54.9082532295814,9641.19061670548,1.89323840083146
DE263,1454.0,13479.0,32994.0,24978.0,23496.0,2.0,75715,78511,86.59,23.7083339691162,3.72871296863865,2.81620371341705,9.27824073284864,0.924806130429109,53.4273726145426,10565.3992411296,1.1484375
SE122,42.0,53719.0,51079.0,50975.0,56189.0,6.0,134829,140221,7008.25,8.22554076041004,1.43526041641211,3.29702107559095,6.21233891457314,0.79656215025498,47.8821726217642,9747.11312320927,1.6749304975175
UKM62,26.0,33034.0,33816.0,37637.0,45456.0,2.0,92267,119028,7816.98,2.93461627263765,1.07531928498252,5.38482394174667,6.48256842507639,0.821365640788092,120.940542716764,8316.24336634922,1.675208819921
DEC02,187.0,12891.0,15835.0,17678.0,26021.0,1.0,48593,50929,549.64,13.0777778625488,3.83885185376362,3.4629340271155,8.83214697018266,0.93483796219031,79.0803240140279,10835.122454834,1.49347500846936
UKD62,330.0,64796.0,56172.0,64396.0,87318.0,3.0,171974,177138,1151.27,31.1070259318632,4.24851344275449,4.01693069810669,9.07510489970446,0.961028284703692,67.1121238072713,9420.66749064128,2.38015016988546
DE22B,84.0,14044.0,16804.0,18146.0,24928.0,3.0,43844,44107,1188.34,10.6266339245964,3.13591203860663,2.33268622918562,8.07452648758155,0.904595433536804,66.1494107101903,10736.1507438891,2.00100547885895
DE276,236.0,36304.0,41186.0,45466.0,61194.0,5.0,117189,115609,1059.56,16.6567460468837,3.24876322536261,2.98600590048414,8.12025462085325,0.895326707173478,73.1071653077097,11171.8438202829,2.40365247488022
DEA47,246.0,45127.0,59642.0,57739.0,68676.0,3.0,141459,143367,1230.19,14.932484653261,4.20450925766318,3.68629557266831,8.63214699458331,0.919938149551551,78.7485170165698,9693.38419787089,2.06412399440042
DEE02,1763.0,31633.0,44960.0,45043.0,45162.0,3.0,137697,144640,133.76,51.0208320617676,4.04913889544981,3.38005401028527,9.40451380279329,0.943630418843693,42.8728777567546,10083.8063286675,1.19040758907795
FRK27,69.0,73939.0,69478.0,80245.0,91375.0,2.0,195429,341340,6233.63,14.1529706352287,1.05712345568118,3.38072101359076,4.7413528771249,0.671258883279674,110.213998055794,13935.3783033487,1.59553786827738
DEA57,133.0,34768.0,43307.0,42650.0,63894.0,-1.0,123329,130246,1934.31,11.6760149552272,5.41547685282098,4.23663888613383,7.37802083301824,0.871081250409285,92.6459721501668,9802.10197062174,2.19181778888011
DEA16,1876.0,22754.0,26960.0,29082.0,40054.0,3.0,88442,90772,90.07,61.4027786254883,9.46797222848292,3.56990740696589,10.349073946476,0.994855329394341,72.1070597966512,9666.14714558919,1.58246753432534
DE91A,249.0,19117.0,20596.0,22715.0,33383.0,3.0,64246,63735,529.3,17.2668651853289,4.37706018664219,3.50014053923743,9.19806550301257,0.939357640487807,54.223792893546,9819.55753871373,1.51583052745887
UKF13,252.0,83660.0,82231.0,88429.0,118350.0,3.0,228905,232966,2022.22,23.9137285489302,5.33376234655763,4.82071965365183,8.41714203073865,0.933435639987389,78.9314854258583,9386.39476267497,2.62623816589976
DE723,233.0,23448.0,28328.0,29573.0,41944.0,1.0,81565,82373,729.04,15.876736164093,5.74220602236412,3.07037037611008,9.02590853919586,0.936075232426326,59.3110532124837,10205.9525044759,1.2318840538678
DE132,192.0,37758.0,43650.0,45446.0,62165.0,6.0,121466,124024,1364.83,16.2803819775581,3.07890541022344,3.266196892542,8.19974811094375,0.90060933898477,100.130617010827,11456.6238175934,2.38543983315694
DE226,115.0,17727.0,21756.0,23192.0,29062.0,6.0,54932,54496,1053.57,10.4925213960501,3.49259953981748,2.57608617727573,8.33016380494855,0.90438434558037,62.6504628597162,10887.619533441,2.03211325938159
DE141,263.0,40779.0,50067.0,51704.0,66999.0,4.0,135836,134950,1081.08,14.3199406351362,3.6227054367015,2.97565105184913,7.1449218673309,0.860509617409358,76.6405888001124,11139.6498374939,2.20034066236244
DE948,118.0,28093.0,33097.0,30911.0,38484.0,5.0,68760,67978,1401.4,10.3989198207855,4.94790283441813,3.61879875785426,9.15759326752863,0.963970815664844,65.8942494476051,9533.3793190404,2.96310082236926
UKE44,847.0,124411.0,117109.0,122649.0,136546.0,2.0,284135,284395,762.55,36.7215908223932,5.58533796325878,4.70116317669551,8.74414351582527,0.928348957498868,85.8167823473612,9261.2559193929,1.95195291513278
DE94D,122.0,18131.0,20677.0,21470.0,33326.0,3.0,59363,57577,1050.38,11.4148147583008,4.79047232366999,3.667690243572,8.95474167726934,0.958759761725863,60.5535301764806,9536.13020706177,2.85221257341017
UKJ43,673.0,73331.0,63085.0,73683.0,75625.0,6.0,155847,152611,540.94,25.5711798667908,6.33418005052274,4.79437183450769,10.0970684245781,1.05158104057665,51.2114252161097,10009.3777895327,1.21721068975227
UKM81,283.0,36893.0,38492.0,37177.0,50870.0,1.0,101447,92488,789.13,20.3888892382383,2.06018055572554,5.42666677492005,7.91106095626241,0.896968780528931,137.78515232177,8487.03906613305,1.92381786528756
DEB38,1195.0,6778.0,8332.0,9049.0,12058.0,3.0,25521,25897,42.24,32.9600696563721,5.13768056024004,2.62858795126279,10.5337383672595,1.00127314031124,57.4926216602325,10788.2623697917,1.30401649475098
DEA33,1043.0,39909.0,78994.0,63450.0,62986.0,5.0,163769,167261,299.25,28.7638893127441,6.10427546272123,3.55228588481744,9.62005214889844,0.979522570967674,63.2149881521861,9626.40717061361,1.91273147265116
DE944,1373.0,20616.0,39348.0,31384.0,33212.0,5.0,88762,87274,118.08,43.3472213745117,5.58210647746369,3.66452546914419,9.32783569892248,0.960219899813334,70.5081017812093,9576.5793355306,1.6426767706871
DE927,87.0,16789.0,19553.0,19529.0,30178.0,1.0,57274,57565,1381.98,8.53399126153243,5.15950926189069,3.55950899918874,9.24152656239376,0.951862814395051,59.6898756863778,9636.84312144497,2.07657555521351
FRB03,32.0,32023.0,29081.0,32962.0,45604.0,-3.0,103287,138104,6843.74,3.61840277910233,1.42701851852514,3.43365938052899,11.3646397694824,1.05632946373728,62.1181049501993,12076.1476691021,0.876906236297831
DE91C,186.0,40505.0,63172.0,54804.0,73163.0,1.0,173490,175504,1733.13,11.0745772693468,3.56086111212218,3.64623338329619,8.21358947235875,0.898427935398143,66.3969653723896,9868.72765228714,1.93408573572862
FRK23,79.0,95640.0,78629.0,92893.0,104478.0,4.0,227578,268819,6533.34,9.87574074149132,1.86841358055395,3.52206348720051,10.8456746105936,0.950999338641053,82.3823246910459,13932.4968104771,1.34669698522718
DEA1B,253.0,42585.0,53880.0,53419.0,76281.0,3.0,143070,145393,1216.57,20.8709151324104,7.67359722709214,3.77417436308331,9.89752702050739,1.00749382707808,61.2452933629354,9770.3025906033,1.39173929038502
FR108,996.0,273613.0,236582.0,259926.0,239766.0,3.0,470828,497300,1238.97,36.6499185562134,4.4773171313383,4.01833664945194,10.6431589169162,1.0364153534174,53.8749174163455,11067.0713253929,1.10452595079939
DEA35,197.0,30750.0,35995.0,36739.0,55164.0,2.0,97413,97636,1097.1,13.8504271874061,6.88893634490669,3.58434190636589,9.48860782739662,0.979976853799252,67.250289440155,9625.84408351353,1.91537805398305
UKK42,2178.0,21597.0,19953.0,20586.0,29097.0,3.0,64056,66772,62.1,21.5097221374512,2.20729293365671,5.8127289613088,10.6280219157537,1.07489926616351,75.7399269739787,10552.908610026,1.860431432724
FRJ15,117.0,78324.0,71270.0,79095.0,96233.0,3.0,222486,346534,4142.59,15.2548448831536,0.994228110149503,5.34155732658174,10.5677865311365,0.958364885217614,71.6530452622308,14609.4845874928,2.17441277047332
UKD42,4010.0,24609.0,24390.0,23332.0,30682.0,0.0,65965,70117,34.51,58.5972213745117,3.75452599401503,5.31666664282481,9.68326918284098,1.00723717113336,81.8141028086344,9477.87951660156,1.03461414575577
DE21F,116.0,13684.0,15669.0,17515.0,24401.0,4.0,49170,50795,857.98,10.2285352186723,2.57479283545439,2.61321855253643,7.29861595113066,0.79692226027449,109.000675360362,11463.4164937337,2.55561985856011
DE235,84.0,16704.0,21441.0,22549.0,31204.0,2.0,59143,61514,1509.5,7.87654320398967,2.7547962974619,2.65019492046875,7.2921722668893,0.869159049240121,68.6151620797944,10591.5100151196,2.62891518583103
DE11D,207.0,43916.0,55608.0,55575.0,72521.0,2.0,141963,146393,1494.65,14.2196637454786,4.0146805577808,3.30161071927459,8.12052470468701,0.89529964134649,74.2676507455331,10944.7271163375,2.10935345540444
DE22C,110.0,12927.0,17216.0,18307.0,23340.0,4.0,43152,42296,868.32,11.6501735448837,3.13591203860663,2.28263361797188,8.31236324226484,0.914194025325053,66.9895833622326,10806.5941846443,2.00611567644425
ES640,6180.0,19930.0,17443.0,17128.0,16249.0,0.0,26426,28318,13.93,24.5277786254883,0.48361904394059,3.60815210143725,18.0655595064163,1.52402957777182,29.1867811481158,17318.4753417969,0.0459770113229752
FR107,5713.0,268753.0,275790.0,294563.0,274524.0,3.0,587482,625732,242.25,61.7413196563721,4.83058333650783,3.99160882499483,11.359722216924,1.05078318549527,53.1948303646512,11224.9120212131,0.861620176583529
SE313,15.0,47535.0,49805.0,47204.0,55902.0,3.0,137737,147150,19715.13,5.04221050268465,0.767935105825541,2.76249420099908,3.86495732604684,0.698105181778993,54.3730180175216,9187.71417718225,1.79766459097473
DEA1E,530.0,39231.0,46747.0,48960.0,76945.0,1.0,141979,142957,555.86,34.0399305820465,9.46797222848292,3.63714556147655,10.1180916900436,1.00019459364315,61.4785152276357,9856.50318400065,1.25859678916211
FRF31,139.0,123918.0,143666.0,133917.0,142034.0,0.0,330944,372828,5227.33,15.4311868602579,4.07514699239422,3.16512910249906,9.50011395945763,0.965616448796712,67.4044783469958,11485.3658741486,1.19624486799435
DE94C,160.0,23745.0,29009.0,28580.0,40306.0,2.0,80125,81882,1045.15,12.3829366139003,4.71360795151283,4.44484753285845,9.09080796626707,0.982479677225153,65.1262599825859,9551.5452747345,2.74229646886213
DEG07,118.0,10528.0,11162.0,14059.0,19846.0,-1.0,43416,45965,704.53,10.9678819775581,3.63224537300843,4.00494528178013,7.83412774505489,0.880785982265617,63.4910566156561,9944.32624770656,1.40701085766157
FRI15,89.0,105432.0,103569.0,119375.0,142858.0,2.0,313694,399692,7673.01,8.943464053729,0.689167958159163,3.08816158963016,12.444420627165,1.07912969083551,102.408409245043,13077.7507196756,1.46945262433349
DEB3E,278.0,17901.0,21493.0,23460.0,31403.0,2.0,58391,60547,458.03,21.7986114819845,4.86078009555737,2.65308367070698,10.2805307166917,1.01119873708203,62.5162861687796,10985.4725603376,1.53679257063639
DEA14,1646.0,30765.0,38143.0,39519.0,53189.0,2.0,117704,120298,135.96,52.0347213745117,9.46797222848292,3.53894674777985,10.6075808604558,1.00251157085101,63.6701389948527,9766.39819335938,1.19483040846311
RO314,75.0,39257.0,44533.0,55447.0,54617.0,-4.0,91638,120218,3536.02,6.84923251992778,1.1250092578431,2.37004149323556,10.9249153172918,1.07601414009081,46.8244834101297,13418.2074083778,0.591931597280581
DE40G,69.0,13220.0,10947.0,17703.0,30376.0,-4.0,57002,63273,1635.79,10.6712963382403,3.52204282755653,3.31739269242142,9.10001312593478,0.93539852061958,49.787826350241,10401.3838366884,1.75155441581221
NL224,323.0,41248.0,43786.0,41026.0,56586.0,3.0,99789,100009,745.87,31.0833331743876,7.27899786991388,3.88711808721224,9.68789352178574,1.01432291517655,64.6384260495504,9813.02980957031,1.8806215318044
UKJ13,348.0,105718.0,85480.0,103226.0,118289.0,4.0,225005,224921,1544.91,26.3866961629767,5.73088195097667,4.29221186094117,9.89090214800416,0.98549768616233,56.044560164736,9719.80251165022,2.01317748555376
DE40E,82.0,30601.0,24051.0,37653.0,57083.0,4.0,98418,100681,2558.12,9.58789687667574,3.29278703966626,3.92625907895801,9.03829142577573,0.935136852500675,46.9580830840377,10072.0047274753,1.68373072655113
DE27E,102.0,20694.0,24988.0,26744.0,37458.0,3.0,77811,82757,1513.71,11.2749185141395,2.51258962702078,2.40981072187424,5.96329657412043,0.767052017444489,124.800040787342,11813.7487206553,2.97119112133134
DE11B,101.0,17540.0,21747.0,22490.0,31267.0,2.0,60888,64568,1288.79,9.78104574540082,4.54309722616993,3.05115741491318,8.7017758875542,0.915295857936144,62.6359593272209,10680.3563512166,1.16289002662019
DEA46,270.0,44517.0,51470.0,51092.0,74045.0,0.0,142599,146148,1136.75,16.9771827629634,5.37080786967719,3.48307120800018,9.39416531429571,0.955498361704396,62.0404071807861,9622.69256651635,2.0148080346965
UKE31,700.0,149291.0,142259.0,151442.0,175311.0,3.0,364500,365641,1168.74,43.0605711407132,7.03735103223653,4.34589481602112,9.1939453308781,0.956106776682039,60.0961732069651,9335.62073389689,1.60636204250099
DEE0A,93.0,15240.0,14217.0,21365.0,33577.0,-5.0,70427,77171,1437.08,9.41666664575276,3.70362963389467,3.82364766430437,8.38898328645972,0.900817491767699,49.1193652989572,10008.3644398472,1.09443622708321
DE21K,182.0,36696.0,43639.0,45821.0,63169.0,5.0,121902,121641,1425.51,12.7385622753816,2.57479283545439,2.31123841802279,8.23131363713376,0.88512818031013,95.6574653625488,11215.3849894206,2.53554998088057
DE40F,36.0,8715.0,8566.0,11725.0,19595.0,-2.0,40400,44784,2105.64,3.72622863776409,3.25408667232638,3.62747481231596,9.01043882901899,0.925220412074351,49.5848992572111,9917.79553521848,1.74035805761814
UKG33,3767.0,68745.0,103400.0,73806.0,59503.0,10.0,156487,141796,97.38,56.9861106872559,4.79300925808924,4.38478006919225,9.62378472089767,0.984207178155581,53.6597220102946,9571.05318196615,1.63630404472351
DEF08,145.0,23478.0,27406.0,29827.0,49329.0,1.0,104140,113879,1366.49,11.4119152771799,3.46069642403157,5.18554931784433,8.52707755305464,0.960232895991159,57.2606087639218,9759.09157017299,1.20698635400142
DEA13,2779.0,78832.0,104200.0,110056.0,127564.0,2.0,311220,315032,207.57,59.8645839691162,8.04720833823085,3.60078124205271,10.0116029679775,0.982282988727093,78.8570605913798,9660.88507080078,1.36298840386527
FRL06,158.0,100366.0,88979.0,97479.0,116168.0,2.0,248041,298368,3568.58,17.8956505405275,1.71954166556674,3.66715384823407,12.8854826148166,1.03573401324278,68.4339336572692,14709.6940246109,1.31828159547987
SE124,31.0,53248.0,58390.0,54080.0,56323.0,6.0,143453,150573,9615.09,7.07652598080274,1.26135185050468,2.85214384048532,5.45425196957441,0.761487830494776,60.0604632840012,9523.31234268915,1.99289629295031
SI035,117.0,8173.0,7716.0,11863.0,12720.0,-2.0,23315,24007,481.93,9.5777777671814,1.62810185110127,1.60943287014961,8.55067130227884,0.921650458872318,108.686227035522,11797.0482706706,2.91107724352581
DE138,350.0,38607.0,55410.0,49851.0,64672.0,4.0,141987,143395,808.73,17.0863094329834,2.82587100176439,2.35691551268101,8.27856480320916,0.918134834617376,72.543576335907,11282.7051981608,2.39063149249112
DE407,54.0,11885.0,10425.0,16462.0,26238.0,-4.0,51508,56540,1875.22,6.60710468659034,4.16285648710198,3.71991223262416,9.1090325857642,0.93269314409958,47.4481337070465,10253.6584820218,1.6884203767404
UKI63,4982.0,116817.0,102152.0,145549.0,117353.0,3.0,246987,236070,117.19,60.6273142496745,5.83882408362848,3.78721064329147,10.6856480439504,1.00752892096837,53.153356552124,9749.6035563151,1.54489606160384
DE943,1622.0,21487.0,35639.0,31979.0,36256.0,4.0,91020,92257,101.54,38.2152767181396,4.66746001092976,3.97468749682109,9.02552081743876,0.966347210605939,62.9655095418294,9530.17354532878,2.14525464177132
DED2F,148.0,33795.0,26327.0,43187.0,56226.0,-1.0,125360,136222,1632.99,14.2211112594605,3.60846759621744,4.12745370666186,8.16121240400244,0.882527198766669,62.884664328893,10297.9623331706,1.73664939744645
DEB21,940.0,13119.0,27088.0,22261.0,21837.0,3.0,60675,62793,115.66,26.3472220102946,4.07116203727546,3.24618051449458,9.60219896833102,0.957731475432714,66.1400451660156,10563.2244873047,1.42849206924438
SE123,38.0,80823.0,90985.0,84636.0,86118.0,5.0,214942,228078,12177.44,6.33525030018063,1.35749999974613,3.27984607347878,6.24491389812687,0.798143841686749,48.8923319445716,9757.12560994138,1.63489010025172
DE21E,149.0,17294.0,20226.0,20957.0,30090.0,4.0,55211,54818,796.48,12.9340279579163,2.61849567562054,2.92046039634281,7.75723383908108,0.871397242225983,85.1076393127441,11394.5700141059,2.30333557457496
UKC14,238.0,86325.0,99354.0,89104.0,113423.0,3.0,240247,243637,2203.54,19.5268518316249,4.75541752671584,5.23917819415369,7.91350578684961,0.894566553734964,81.4294213223201,9162.11092713059,1.95609654247025
DEE03,1182.0,30524.0,42707.0,44639.0,47478.0,3.0,138429,142178,198.96,38.875,3.63342592981127,3.48541664414936,9.36975309087171,0.937635034322739,42.3771217134264,9996.43827311198,0.858285304903984
UKJ22,326.0,89453.0,82429.0,86883.0,120261.0,4.0,255888,254716,1692.07,14.5591930434817,6.08650206707561,4.80985940767057,10.0443348378846,1.05068256367337,65.947051077178,10087.7293654933,1.95541514947029
UKD61,1158.0,37623.0,35127.0,40356.0,46878.0,2.0,92377,92572,180.01,52.7800928751628,4.6699319786369,4.16458332538605,9.74366311232249,0.995419551928838,67.3695019086202,9366.77670796712,1.45074854493141
DED45,335.0,38905.0,36253.0,52329.0,73398.0,-3.0,170487,192481,937.61,24.1163194974263,3.63517824651466,3.65482733647029,8.36656052415169,0.900227618300252,60.7569444974264,10132.276807997,1.46065888955043
DE732,161.0,31036.0,39516.0,38709.0,51652.0,3.0,106069,107185,1363.25,10.8120916029986,4.19362963292702,3.52726715218787,7.97749523463769,0.873620300170253,73.6672794865627,10225.5676718319,2.0758837272795
DEA2B,648.0,38874.0,41879.0,45926.0,71346.0,2.0,137504,139434,431.74,21.2944446563721,8.04720833823085,3.38265045483907,9.49327543179194,0.966050921877225,81.977083269755,9812.04166056315,1.63558201562791
DE715,375.0,35662.0,41824.0,46302.0,66932.0,3.0,129116,126912,711.05,21.4236110687256,5.21449768913013,2.96740162968636,9.53987271691052,0.95547221750021,70.994907506307,10633.8376871745,1.64284393417113
DEA38,210.0,40126.0,45874.0,47283.0,67101.0,2.0,124792,126744,1301.81,14.2335526315789,5.47102006103522,3.52413915966948,9.44607205751042,0.972792965359986,63.3179974357287,9664.7510770162,1.73118282343025
UKG37,3861.0,70667.0,62403.0,68594.0,63216.0,4.0,135299,132679,84.47,63.0,4.79300925808924,4.28761569658915,9.20306710402171,0.960133105516434,84.6087951660156,9533.52663167318,1.32676129208671
FRB01,41.0,47954.0,42212.0,48409.0,62644.0,-3.0,139936,177713,7245.89,5.69259256240394,1.97283911945091,3.30230644453003,10.8351712313043,1.040678129797,60.2493655537984,11968.9114218103,0.973780152689632
UKE45,1031.0,62796.0,58837.0,65624.0,74954.0,5.0,156046,156862,334.23,52.5468759536743,7.03735103223653,4.08967976437675,9.30633676052094,0.957743057774173,59.3262924618191,9289.14363606771,1.4274113535881
UKE41,1479.0,121253.0,102995.0,108743.0,100851.0,2.0,214932,216372,361.7,36.9069450378418,5.58533796325878,4.85933642254935,8.48702739344703,0.919294943412145,92.6092783080207,9234.36271837023,1.89839751292498
