COUNTRY,NUTS2,NUTS3,CODE,CODE_NUTS2,CODE_NUTS3,POPULATION,POP_DENS,POP>=60,%POP>=60,FEMEALES,%FEMEALS,POP 0-14,POP 15-29,POP 30-44,POP 45-59,POP_GROWTH,HOUSEHOLDS,DWELLINGS,SURFACE AREA,UNEM_R,D_MEDICALE,COPD %,Respiratory dis mortality,Smokers %,Diabetes %,Diabetes mortality,Cardiovascular dis mortality,BEDS_Intcare/reanim,COVID19_D,COVID_Mortality_R,COVID19_CCONF,COVID_Cases_R,COVID19_TESTS,DURATION_LD (days),Lag_1stCase-LD (days),LD_SEVEIRTY_W1,LD_SEVEIRTY_W2,LD_SEVEIRTY_W3,LD_SEVEIRTY_W4,LD_SEVEIRTY_W5,LD_SEVEIRTY_W6,LD_SEVEIRTY_W7,LD_SEVEIRTY_W8,LD_SEVEIRTY_W9,LD_SEVEIRTY_W10,LD_SEVEIRTY_W11,LD_SEVEIRTY_W12,LD_SEVEIRTY_W13,LD_SEVEIRTY_W14,LD_SEVEIRTY_W15,LD_SEVEIRTY_W16,LD_SEVEIRTY_W17,LD_SEVEIRTY_W18,LD_SEVEIRTY_W19,LD_SEVEIRTY_W20,LD_SEVEIRTY_W21,LD_SEVEIRTY_W22,LD_SEVEIRTY_W23,LD_SEVEIRTY_W24,LD_SEVEIRTY_W25,LD_SEVEIRTY_W26,LD_SEVEIRTY_W27,LD_SEVEIRTY_W28,LD_SEVEIRTY_W29,LD_SEVEIRTY_W30,LD_SEVEIRTY_W31,LD_SEVEIRTY_W32,LD_SEVEIRTY_W33,LD_SEVEIRTY_W34,LD_SEVEIRTY_W35,NO2_avg,WIND_Avg,Temp_mean_over12yrs,NTL_avg,PRESSURE_avg,PRECIPITATION,SOLAR_RAD_avg,LAI_avg
Romania,Vest,Arad,RO,RO42,RO421,415495,54,106622,25.6614399691934,213300,51.3363578382411,62802,68274,91493,86304,-3,149508,196254,7688.41,,,2.68499019242109,95.3,,0.309510343084754,,712.9,71,132,31.7693353710634,1831,440.679189881948,,51,28,0,0,0,0,0,0,0,0,0,0,1,1,1>2,2,2,2,2,2,2,2>1,1,1,0,0,0,0,0,0>1,1,1,1,1,1,1,1,1.012893517274,2.12031574240338,9.91196680692402,3.08341052656372,0.990588714511653,50.7247972077645,12751.446818491,1.15685566457794
Romania,Vest,Caraş-Severin,RO,RO42,RO422,271737,32,76626,28.1985890769384,139126,51.1987693983521,37826,42733,55150,59402,-5,97039,137671,8487.68,,,3.01467963508834,68.7,,0.662405193256715,,759.4,60,53,19.5041529125588,664,244.353915734699,,51,28,0,0,0,0,0,0,0,0,0,0,1,1,1>2,2,2,2,2,2,2,2>1,1,1,0,0,0,0,0,0>1,1,1,1,1,1,1,1,0.884199072958695,2.35005077770373,8.40323897952144,1.18261054724607,0.925099560141969,62.7463683238646,12925.8659178027,1.68156853183105
Romania,Vest,Hunedoara,RO,RO42,RO423,384280,54,108328,28.1898615592797,196200,51.0565212865619,53210,56357,74360,92025,-5,148903,200039,7030.7,,,3.25908191943375,76.6,,0.610492349328614,,756.9,116,114,29.6658686374519,1689,439.523264286458,,51,28,0,0,0,0,0,0,0,0,0,0,1,1,1>2,2,2,2,2,2,2,2>1,1,1,0,0,0,0,0,0>1,1,1,1,1,1,1,1,0.926874998953469,1.65492037495217,7.66790842926074,3.5475948512009,0.873406890824617,60.0412274038935,12780.9290487144,1.83748985784928
Romania,Vest,Timiş,RO,RO42,RO424,697620,80,156674,22.4583584186233,359557,51.5405234941659,102598,125066,178154,135128,0,252538,303556,8633.94,,,1.83050944640349,90,,0.296866488919469,,472,214,125,17.9180642756802,2561,367.105300880135,,51,28,0,0,0,0,0,0,0,0,0,0,1,1,1>2,2,2,2,2,2,2,2>1,1,1,0,0,0,0,0,0>1,1,1,1,1,1,1,1,1.22135740657096,2.30990036825339,10.4713371257804,4.52370927855372,1.01937017726158,51.0365887950448,12973.3146737292,0.816871088701081
Slovenia,-,-,SI,-,-,2074938,102.9,558823,26.9320336318483,1037890,50.0202897628748,312053,306213,447690,450159,6.8,827833,850088,20273,,,,,,,,,7213,133,6.40983007685049,2924,140.919873268502,158871,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1>0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Slovenia,Vzhodna Slovenija (Eastern Slovenia),-,SI,SI03,-,1090892,,299579,27.4618385688042,543137,49.7883383506342,159448,156793,232167,242905,,439594,448621,,5.5,264.54,,,,,16.86,,3367,93,8.52513356042578,1680,154.002412704466,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1>0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Slovenia,Vzhodna Slovenija (Eastern Slovenia),Pomurska (Mura),SI,SI03,SI031,113770,85,34273,30.1248132196537,57614,50.6407664586446,15136,14822,23683,25856,-2,43842,48175,1325.68,,,,64.473409075068,,,,520.143584024535,372,21,18.4582930473763,255,224.136415575283,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1>0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72168518417963,1.9962577117814,9.65393907247732,10.8754338920116,1.00368557406796,68.3539736217923,11989.6246297201,1.69963615155611
Slovenia,Vzhodna Slovenija (Eastern Slovenia),Podravska (Drava),SI,SI03,SI032,323153,149,89640,27.7391823687232,161320,49.9206258335835,44620,48254,68375,72264,0,135272,137427,2153.8,,,,65.5161492650392,,,,436.87782945929,1327,3,0.928352823585113,238,73.649324004419,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1>0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67489351764045,1.92365277926127,9.23568056811889,14.029513835907,0.964923611382643,87.1334489186605,11935.9396541341,1.57464151501656
Slovenia,Vzhodna Slovenija (Eastern Slovenia),Koroška (Carinthia),SI,SI03,SI033,70319,68,19943,28.3607559834469,34811,49.5044013708955,10180,9768,14509,15919,-1,28540,26805,1033.32,,,,59.5322466335932,,,,384.124734231042,264,1,1.42209075783216,118,167.806709424195,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1>0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62810185110127,1.917145406658,7.8823284918273,5.91666669799731,0.853874158001307,102.320864764127,11676.5987585819,2.69364256554462
Slovenia,Vzhodna Slovenija (Eastern Slovenia),Savinjska (Savinja),SI,SI03,SI034,255603,111,67795,26.52355410539,126608,49.533064948377,38656,36103,55937,57112,0,104020,100917,2284.84,,,,69.0846286701209,,,,381.143036583451,818,38,14.8668051626937,525,205.396650274058,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1>0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67489351764045,1.84186713752292,8.38344079737241,10.6955128518435,0.900799233377689,106.865554866337,11790.4002700079,2.24915798300895
Slovenia,Vzhodna Slovenija (Eastern Slovenia),Zasavska (Central Sava),SI,SI03,SI035,56726,117,16254,28.6535274829884,28623,50.4583436166837,8173,7716,11863,12720,-2,23315,24007,481.93,,,,63.0903769650024,,,,364.522178020014,114,12,21.1543207700173,145,255.614709304375,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1>0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62810185110127,1.60943287014961,8.55067130227884,9.5777777671814,0.921650458872318,108.686227035522,11797.0482706706,2.91107724352581
Slovenia,Vzhodna Slovenija (Eastern Slovenia),Posavska (Lower Sava),SI,SI03,SI036,75295,78,21050,27.9567036323793,37196,49.4003585895478,11110,10554,15730,16851,4,29954,31813,962.04,,,,46.4443530301623,,,,465.77051181677,112,0,0,52,69.0616906833123,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1>0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41146682587578,1.68671295841535,9.84516781438142,11.9037036736806,1.00417823940516,91.7237847010295,12048.2930114746,2.12256350462464
Slovenia,Vzhodna Slovenija (Eastern Slovenia),Jugovzhodna Slovenija (Southeast Slovenia),SI,SI03,SI037,143655,54,36678,25.532003759006,70698,49.2137412550903,23211,21709,30947,31110,1,54013,57247,2659.1,,,,46.912525644347,,,,402.607496201486,306,18,12.5300198391981,251,174.724165535484,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1>0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41794059774297,1.80284440788356,8.73994456399279,6.21550929521521,0.946851502389017,108.704615670021,12017.5239559906,2.96770656453676
Slovenia,Vzhodna Slovenija (Eastern Slovenia),Primorsko-notranjska (Littoral-Inner Carniola),SI,SI03,SI038,52371,36,13946,26.6292413740429,26267,50.1556204769815,8362,7867,11123,11073,0,20638,22230,1447.13,,,,51.5916994687966,,,,500.63056521573,54,0,0,96,183.307555708312,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1>0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86622300544094,2.258670338813,8.04037649261162,4.50612744688988,0.90760144167671,136.519471411612,12032.4295762006,3.01006244512705
Slovenia,Zahodna Slovenija (Western Slovenia),-,SI,SI04,-,984046,,259244,26.3447033980119,494753,50.277426055286,152605,149420,215523,207254,,388239,401467,,4.8,377.06,,,,,14.98,,3846,35,3.55674429853889,1206,122.555246401083,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1>0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Slovenia,Zahodna Slovenija (Western Slovenia),Osrednjeslovenska (Central Slovenia),SI,SI04,SI041,548076,235,134371,24.5168553266335,278322,50.7816434217152,87543,91480,122101,112581,2,217426,215918,2318.76,,,,35.7731612779501,,,,299.646325137468,2400,23,4.19649829585678,839,153.080959574949,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1>0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65589103091827,1.56140268765963,8.45443597837136,14.2534722250242,0.928430154442023,125.874487986931,11769.1214028383,2.46036082171948
Slovenia,Zahodna Slovenija (Western Slovenia),Gorenjska (Upper Carniola),SI,SI04,SI042,204030,95,56966,27.9204038621771,100484,49.2496201538989,31549,27433,43998,44084,0,77283,79502,2122.03,,,,50.0893751595985,,,,339.822035396492,558,6,2.94074400823408,194,95.0840562662354,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1>0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4455590563956,1.89823379397392,6.33241205267608,9.21064805736144,0.816229165097078,148.402847137451,11638.2764200846,2.27504396345949
Slovenia,Zahodna Slovenija (Western Slovenia),Goriška (Gorizia),SI,SI04,SI043,117212,50,34862,29.7426884619322,58256,49.7013957615261,17381,15303,24123,25543,-1,45983,50829,2309.51,,,,48.6099266587071,,,,1385.80931263858,359,5,4.26577483534109,87,74.224482134935,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1>0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89384146409357,1.92203620714801,8.05984828091182,5.58432540829693,0.888321759356629,173.18435834703,11809.4382128034,2.63427653329632
Slovenia,Zahodna Slovenija (Western Slovenia),Obalno-kraška (Coastal-Karst),SI,SI04,SI044,114728,110,33045,28.802907747019,57691,50.2850219649955,16132,15204,25301,25046,2,47547,55218,1037.38,,,,50.8946042944516,,,,607.225278823457,529,1,0.871626804267485,86,74.9599051670037,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1>0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52466666649722,2.14332287924157,11.372828234401,14.0914352138837,1.04822498477168,124.925121545792,12230.2870212131,2.50742314033902
Spain,-,-,ES,-,-,46624907,93.1,11830577,25.3739423008393,23769134,50.9794775569204,6882005,7098327,10159116,10654882,6,18496993,25733016,505983,,,,,,,,,,30556,65.5357875566379,520023,1115.33305578497,376793,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,,,,,,,,
Spain,Galicia,-,ES,ES11,-,2679691,,851481,31.7753427540713,1386219,51.7305540079061,318406,339321,558130,612353,,1074681,1616602,,13.3,466.62,6.53,,17.83,9.18,,,,644,24.0326216716778,16547,617.496569567163,16050,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,,,,,,,,
Spain,Galicia,A Coruña,ES,ES11,ES111,1113601,140,347474,31.2027377848978,578856,51.9805567703334,135379,138661,234957,257130,-2,446998,654280,7959.02,,,,148.027005119416,,,20.5989386642079,361.596087806766,,,,7965,715.24720254382,,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,1.24323076743346,3.80432561875293,13.0899664240353,13.3236416290095,1.19529454364921,112.102074312441,13029.7921822288,2.26966638237923
Spain,Galicia,Lugo,ES,ES11,ES112,326822,33,117657,36.0003304551101,168151,51.4503307610871,33071,38181,63784,74129,-4,134119,223920,9859.99,,,,193.36816574759,,,30.7699733326898,475.727921035802,,,,2111,645.917349505235,,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,1.34653703780086,3.0700333659802,11.8579497189697,4.58046635151456,1.04940918616563,118.287526783958,13084.0028710788,2.29040415792882
Spain,Galicia,Ourense,ES,ES11,ES113,305353,42,116674,38.2095476383071,158229,51.8183872436164,29986,35460,56222,67011,-5,130811,244323,7291.67,,,,214.021997064472,,,25.5403893777844,446.79516607719,,,,2363,773.858452348593,,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,1.18174652774577,3.02180377132872,11.3457339216247,5.29365080382143,0.965405612610854,123.28486312964,14078.8240330362,1.45380833388645
Spain,Galicia,Pontevedra,ES,ES11,ES114,933915,207,269676,28.8758612935867,480983,51.5017962020098,119970,127019,203167,214083,-2,362753,494079,4506.65,,,,135.929924351118,,,12.5408374303612,280.362111366888,,,,4108,439.868724669804,,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,1.25473562695441,3.01263145839467,12.906102196843,17.3574173387061,1.14436086096795,138.976764635323,13653.836926828,1.96837427198272
Spain,Principado de Asturias,Asturias,ES,ES12,ES120,1013847,96,337615,33.3003895065034,529103,52.1876575065074,111282,117389,203650,243911,-4,447861,616255,10595.85,13.6,400.72,5.09,156.866713895355,23.78,8.66,31.1397943216585,377.76462986462,,340,33.5356321022797,3475,342.753886927712,3698,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,1.90318322279663,3.3172150720125,11.1608621358454,8.82599046356121,1.04940205973027,88.0356859503121,12796.1106851512,2.00029642627565
Spain,Cantabria,Cantabria,ES,ES13,ES130,577371,108,166738,28.8788318083174,295849,51.2407100460536,76793,75477,122362,136001,-2,238583,363405,5320.99,10.7,528.66,2.74,134.183390848693,22.88,5.95,17.7190887915581,273.527681345412,,219,37.9305507204207,4604,797.407559437519,4856,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,1.29238536190931,3.17552002200059,11.4241273865863,12.3374775186662,1.04207057975942,79.6741089480264,13016.6176881336,1.46022073723262
Spain,País Vasco,-,ES,ES21,-,2162790,,633901,29.3094105299174,1116072,51.6033456784986,304001,287464,430659,506765,,900854,1050858,,10,507.73,2.57,,19.8,6.86,,,,1694,78.3247564488462,32808,1516.92952159017,33789,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,,,,,,,,
Spain,País Vasco,Araba/Álava,ES,ES21,ES211,325605,107,89656,27.5352036977319,165921,50.9577555627217,49087,43080,68454,75328,2,140160,162244,3039.29,,,,98.5451542492609,,,17.1916779998711,209.984066998425,,,,6481,1990.44854962301,,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,1.28990740656025,2.96594875943553,10.8231090468329,13.6471353769302,0.983051175872485,68.2624658722061,13333.3645767349,0.932299892675833
Spain,País Vasco,Gipuzkoa,ES,ES21,ES212,708092,358,205766,29.0592182936681,363841,51.383294826096,102726,98214,138516,162870,0,285399,341439,1978.66,,,,100.523595591041,,,22.2447172316309,256.095826862889,,,,7126,1006.36640436553,,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,1.23129179849097,3.54451506289225,12.4447902422103,19.2415457912113,1.1346847429162,100.252434246124,12728.8419712612,1.9528079322207
Spain,País Vasco,Bizkaia,ES,ES21,ES213,1129093,510,338479,29.9779557574088,586310,51.9275205851068,152188,146170,223689,268567,-1,475295,547175,2210.13,,,,113.935963230318,,,20.3551488833747,289.90666591473,,,,19201,1700.56850941419,,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,1.23129179849097,3.26912259520629,12.8033976356188,23.6265096249788,1.15826756831927,94.1831606840476,12599.6341364934,1.49540978809819
Spain,Comunidad Foral de Navarra,Navarra,ES,ES22,ES220,646022,62,166504,25.7737352597899,326941,50.6083384157196,100166,99003,134600,145749,2,256932,320820,10408.85,10,506.1,3.02,105.146101828641,20.39,7.52,19.7246010815915,239.8014493699,,535,82.8145171526666,12974,2008.29073932467,11100,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,1.17267619042169,3.45799225199539,11.777025457087,8.93846624389939,0.999251321243853,65.087010383606,13804.5290556151,1.03667456248192
Spain,La Rioja,La Rioja,ES,ES23,ES230,311344,62,85220,27.3716532195899,157920,50.7220309368416,45182,44343,65427,71172,-1,129017,201667,5055.04,10.4,417.27,1.99,116.656652305647,20.09,5.41,25.5685813272651,314.813157591951,,376,120.766740325813,5927,1903.68210082738,6254,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,1.04784497306293,3.24977483171405,10.8256144788342,9.72377869075742,0.931388888801589,45.3343222907095,14181.7299767696,0.653019478610963
Spain,Aragón,-,ES,ES24,-,1311997,,365842,27.8843625404631,664319,50.6341859013397,185207,187950,273276,299722,,536386,793272,,10.6,471.35,4.29,,0,7.9,,,,1194,91.0063056546623,27500,2096.0413781434,28410,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,,,,,,,,
Spain,Aragón,Huesca,ES,ES24,ES241,217672,14,63190,29.0299165717226,107839,49.5419714065199,29704,30737,44166,49875,-2,87365,158058,15675.6,,,,128.208637885881,,,36.9569383229763,365.919315247246,,,,4097,1882.18971663788,,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,1.04100164496024,3.84706846110581,11.7747527081303,3.80653594879105,0.892803852164815,57.9371198281761,14969.770553234,1.02093038211826
Spain,Aragón,Teruel,ES,ES24,ES242,132267,9,40372,30.5231085607143,65296,49.3668110715447,17092,19233,25311,30259,-5,53317,112657,14908.52,,,,150.168098617856,,,26.8957788569294,453.49271572656,,,,1808,1366.93203898176,,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,0.838356480830245,2.84736762972321,10.9971877824307,2.79025123353787,0.860671222681486,39.2489158518707,15675.3140557527,0.481659664526737
Spain,Aragón,Zaragoza,ES,ES24,ES243,962058,56,262280,27.2623895856591,491184,51.0555496654048,138411,137980,203799,219588,-1,395704,522557,17340.65,,,,117.798879504557,,,28.4342122942035,300.277780381643,,,,21595,2244.66716143933,,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,1.41862962941329,3.63444899937277,13.4739349382388,6.54718467699918,0.987747925471087,35.5695329902385,15214.3682941374,0.375713350517727
Spain,Comunidad de Madrid,Madrid,ES,ES30,ES300,6604705,822,1548508,23.4455286042299,3438170,52.0563749629999,1022234,1023103,1517069,1493791,3,2613426,3011854,8088.02,12.2,456.52,2.23,105.595524557525,19,7.39,10.8404890740085,178.104654997618,,8894,134.66157837481,135262,2047.96429212206,8748,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,1.70744907432408,2.41076051853886,12.9911579641535,30.4898691163344,0.935527830160865,36.9222988805106,15764.568739307,0.387045799119886
Spain,Castilla y León,-,ES,ES41,-,2388504,,767638,32.1388618147594,1209355,50.6323204817744,285601,314120,458089,563056,,1004818,1723371,,12.1,453.39,4.41,,22.7,7.42,,,,2911,121.875450072514,36549,1530.20468041921,31987,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,,,,,,,,
Spain,Castilla y León,Ávila,ES,ES41,ES411,158030,20,51117,32.3463899259634,78470,49.6551287730178,19318,21779,29119,36697,-5,65394,163334,8105.71,,,,178.089382123575,,,38.7422515496901,349.930013997201,,,,2713,1716.76264000506,,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,1.20373379530178,3.02293886937374,10.6882967345702,3.72713794601098,0.854623708642961,46.2954618482627,15896.0522172322,0.486893311671361
Spain,Castilla y León,Burgos,ES,ES41,ES412,352713,25,107971,30.6115737157406,175729,49.8220933166626,45418,46934,69174,83216,-3,148227,254897,14317.7,,,,149.966299707931,,,28.9260840260616,310.323522803864,,,,5225,1481.37437520023,,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,1.05381249887524,2.86773147877827,10.7221479343911,4.71574930331589,0.909777814310084,49.2969310186243,14150.5410891297,0.507240324568098
Spain,Castilla y León,León,ES,ES41,ES413,458592,29,156701,34.1700247714744,235125,51.2710644756123,48856,57086,86992,108957,-5,197015,324088,15598.18,,,,190.942871609155,,,34.7558934839136,373.304041123516,,,,4463,973.196217988975,,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,1.61788657395238,3.41769649077094,9.85971530607816,6.55522683694871,0.857142814138735,74.2751111297896,14311.4119392164,1.3910060677194
Spain,Castilla y León,Palencia,ES,ES41,ES414,159329,20,52526,32.9670053788074,80346,50.4277312981315,17908,20875,30076,37944,-4,65843,112475,8064.98,,,,199.017274946692,,,40.1742946320962,362.804783831392,,,,1807,1134.13126298414,,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,1.10762962914175,2.93249091528582,10.7557206270329,4.23733659316512,0.898424082463889,45.8505431558147,14494.9837826816,0.455326937700901
Spain,Castilla y León,Salamanca,ES,ES41,ES415,329608,27,109273,33.1524113492391,169083,51.2982087813403,38424,44258,60602,77051,-4,139410,237552,12425.37,,,,170.238783871674,,,31.7699138915447,363.555712740035,,,,6048,1834.90691973496,,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,0.75239814699248,2.9629685769775,12.0637191452494,3.23056633275204,0.950676176567279,68.1421582046433,15836.0851233943,0.269253735141694
Spain,Castilla y León,Segovia,ES,ES41,ES416,152913,22,44145,28.8693570854015,75929,49.6550326002367,20216,22441,29695,36416,-4,61464,125276,6958.13,,,,158.044394929625,,,36.9202070122484,329.690971390078,,,,4086,2672.10766906672,,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,1.27085648073159,2.76382947021061,10.8561010724554,6.69891553974315,0.88328711423609,39.2150231552124,15284.0721044922,0.426138685380918
Spain,Castilla y León,Soria,ES,ES41,ES417,88863,9,28353,31.906417744168,43796,49.2848542137898,10862,12334,16565,20749,-4,37071,77792,10346.69,,,,160.467137667432,,,39.0024292941675,382.223807082841,,,,2978,3351.22604458549,,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,0.864398147634886,3.19062753605564,10.1529123109424,2.32509087590135,0.842209022296102,41.0690230591255,14944.6744916592,0.407569528580884
Spain,Castilla y León,Valladolid,ES,ES41,ES418,516430,64,152792,29.5861975485545,264278,51.1740216486261,68223,67324,105593,122498,-2,216299,290395,8141.3,,,,115.58340821295,,,23.423880069734,259.39067191976,,,,7767,1503.97924210445,,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,1.16787036867053,2.78930652261259,11.9640925026323,8.17237657308578,0.950552138099709,36.5681615555622,15169.939372235,0.201286519547713
Spain,Castilla y León,Zamora,ES,ES41,ES419,172026,16,64760,37.6454721960634,86599,50.3406461813912,16376,21089,30273,39528,-7,74095,137562,10599.05,,,,178.479062814399,,,55.7036565471691,471.775866675003,,,,1462,849.871531047632,,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,1.21785185088714,2.99693536141823,11.623050379524,2.6086135433758,0.939462752798679,62.2806862846188,15188.1537437,0.624715704174968
Spain,Castilla-La Mancha,-,ES,ES42,-,2020633,,498019,24.6466824999889,1006699,49.8209719429506,305255,320598,435878,460883,,776542,1260070,,18.2,285.53,3.65,,24.55,7.53,,,,2919,144.459681693806,30508,1509.82390171793,21657,74,43,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2>1,1,1,1,0,0>1,1,1>2,2,2,2,1,1,1,,,,,,,,
